timestamp_start,timestamp_stop,sampling_time,state_variable_0,state_variable_1,state_variable_2,state_variable_3
1668004958904,1668004958906,2,-70.525398,77.447098,5.616987,-6.250360
1668004958912,1668004958914,2,-70.525398,77.447098,5.616987,-6.250360
1668004958924,1668004958926,2,-70.525398,77.447098,5.616987,-6.250360
1668004958936,1668004958938,2,-70.525398,77.447098,5.616987,-6.250360
1668004958948,1668004958950,2,-70.347900,77.453598,5.695010,-6.249789
1668004958956,1668004958958,2,-70.347900,77.453598,5.695010,-6.249789
1668004958968,1668004958970,2,-70.347900,77.453598,5.695010,-6.249789
1668004958980,1668004958982,2,-70.347900,77.453598,5.695010,-6.249789
1668004958992,1668004958994,2,-69.964302,77.466599,5.791782,-6.249796
1668004959000,1668004959002,2,-69.964302,77.466599,5.791782,-6.249796
1668004959012,1668004959014,2,-69.964302,77.466599,5.791782,-6.249796
1668004959024,1668004959026,2,-69.964302,77.466599,5.791782,-6.249796
1668004959035,1668004959037,2,-69.964302,77.466599,5.791782,-6.249796
1668004959047,1668004959049,2,-69.964302,77.466599,5.791782,-6.249796
1668004959055,1668004959057,2,-69.768700,77.472801,5.796039,-6.250148
1668004959067,1668004959069,2,-69.768700,77.472801,5.796039,-6.250148
1668004959079,1668004959081,2,-69.565598,77.479401,5.763788,-6.250148
1668004959091,1668004959093,2,-69.565598,77.479401,5.763788,-6.250148
1668004959099,1668004959101,2,-69.565598,77.479401,5.763788,-6.250148
1668004959111,1668004959113,2,-69.387398,77.485298,5.713781,-6.250328
1668004959123,1668004959125,2,-69.387398,77.485298,5.713781,-6.250328
1668004959135,1668004959137,2,-69.212402,77.491402,5.643903,-6.250253
1668004959143,1668004959145,2,-69.212402,77.491402,5.643903,-6.250253
1668004959155,1668004959157,2,-69.030502,77.497902,5.554746,-6.249624
1668004959167,1668004959169,2,-69.030502,77.497902,5.554746,-6.249624
1668004959179,1668004959181,3,-69.030502,77.497902,5.554746,-6.249624
1668004959187,1668004959188,1,-69.030502,77.497902,5.554746,-6.249624
1668004959198,1668004959200,2,-69.030502,77.497902,5.554746,-6.249624
1668004959210,1668004959212,2,-69.030502,77.497902,5.554746,-6.249624
1668004959222,1668004959224,2,-68.685097,77.510201,5.373110,-6.249072
1668004959234,1668004959236,2,-68.685097,77.510201,5.373110,-6.249072
1668004959242,1668004959244,2,-68.685097,77.510201,5.373110,-6.249072
1668004959254,1668004959256,2,-68.685097,77.510201,5.373110,-6.249072
1668004959266,1668004959268,2,-68.508698,77.516403,5.290617,-6.248992
1668004959278,1668004959280,2,-68.508698,77.516403,5.290617,-6.248992
1668004959286,1668004959288,2,-68.508698,77.516403,5.290617,-6.248992
1668004959298,1668004959300,2,-68.508698,77.516403,5.290617,-6.248992
1668004959310,1668004959312,2,-68.508698,77.516403,5.290617,-6.248992
1668004959322,1668004959324,2,-68.508698,77.516403,5.290617,-6.248992
1668004959330,1668004959332,2,-68.328598,77.522499,5.223717,-6.249023
1668004959342,1668004959344,2,-68.146301,77.527298,5.178153,-6.250407
1668004959354,1668004959356,2,-68.146301,77.527298,5.178153,-6.250407
1668004959366,1668004959368,2,-68.146301,77.527298,5.178153,-6.250407
1668004959374,1668004959376,2,-67.975601,77.528397,5.168909,-6.254490
1668004959386,1668004959388,2,-67.975601,77.528397,5.168909,-6.254490
1668004959398,1668004959400,2,-67.975601,77.528397,5.168909,-6.254490
1668004959410,1668004959412,2,-67.793999,77.528999,5.181609,-6.258712
1668004959418,1668004959420,2,-67.793999,77.528999,5.181609,-6.258712
1668004959430,1668004959432,2,-67.617996,77.530403,5.180938,-6.261310
1668004959442,1668004959444,2,-67.617996,77.530403,5.180938,-6.261310
1668004959454,1668004959456,2,-67.617996,77.530403,5.180938,-6.261310
1668004959462,1668004959464,2,-67.452904,77.533302,5.180339,-6.261310
1668004959474,1668004959476,2,-67.452904,77.533302,5.180339,-6.261310
1668004959486,1668004959488,2,-67.295303,77.537598,5.180355,-6.261924
1668004959498,1668004959500,2,-67.295303,77.537598,5.180355,-6.261924
1668004959506,1668004959508,2,-67.295303,77.537598,5.180355,-6.261924
1668004959518,1668004959520,2,-67.295303,77.537598,5.180355,-6.261924
1668004959529,1668004959531,2,-67.295303,77.537598,5.180355,-6.261924
1668004959541,1668004959543,2,-67.129700,77.542397,5.176927,-6.258780
1668004959553,1668004959555,2,-67.129700,77.542397,5.176927,-6.258780
1668004959561,1668004959563,2,-67.129700,77.542397,5.176927,-6.258780
1668004959573,1668004959575,2,-66.962700,77.547501,5.175061,-6.258780
1668004959585,1668004959587,2,-66.962700,77.547501,5.175061,-6.258780
1668004959593,1668004959595,2,-66.962700,77.547501,5.175061,-6.258780
1668004959605,1668004959607,2,-66.798897,77.551697,5.173803,-6.258543
1668004959617,1668004959619,2,-66.627602,77.555298,5.169185,-6.259128
1668004959629,1668004959631,2,-66.627602,77.555298,5.169185,-6.259128
1668004959641,1668004959643,2,-66.627602,77.555298,5.169185,-6.259128
1668004959649,1668004959651,2,-66.461502,77.558403,5.168852,-6.259128
1668004959661,1668004959663,2,-66.461502,77.558403,5.168852,-6.259128
1668004959673,1668004959675,2,-66.461502,77.558403,5.168852,-6.259128
1668004959685,1668004959687,2,-66.293900,77.561096,5.167245,-6.261128
1668004959693,1668004959695,2,-66.293900,77.561096,5.167245,-6.261128
1668004959705,1668004959707,2,-66.293900,77.561096,5.167245,-6.261128
1668004959717,1668004959719,2,-66.293900,77.561096,5.167245,-6.261128
1668004959728,1668004959730,2,-66.293900,77.561096,5.167245,-6.261128
1668004959736,1668004959738,2,-66.293900,77.561096,5.167245,-6.261128
1668004959748,1668004959750,2,-66.107803,77.564400,5.160187,-6.261128
1668004959760,1668004959762,2,-66.107803,77.564400,5.160187,-6.261128
1668004959772,1668004959774,2,-65.942101,77.567596,5.166044,-6.262240
1668004959784,1668004959786,2,-65.942101,77.567596,5.166044,-6.262240
1668004959795,1668004959797,2,-65.763603,77.571297,5.161350,-6.262266
1668004959803,1668004959805,2,-65.763603,77.571297,5.161350,-6.262266
1668004959814,1668004959816,2,-65.763603,77.571297,5.161350,-6.262266
1668004959826,1668004959828,2,-65.597504,77.574997,5.164619,-6.262266
1668004959838,1668004959840,2,-65.597504,77.574997,5.164619,-6.262266
1668004959850,1668004959852,2,-65.431702,77.578598,5.164188,-6.262050
1668004959858,1668004959860,2,-65.431702,77.578598,5.164188,-6.262050
1668004959870,1668004959872,2,-65.431702,77.578598,5.164188,-6.262050
1668004959882,1668004959884,2,-65.272202,77.582001,5.165861,-6.261940
1668004959894,1668004959896,2,-65.272202,77.582001,5.165861,-6.261940
1668004959902,1668004959904,2,-65.272202,77.582001,5.165861,-6.261940
1668004959914,1668004959916,2,-65.272202,77.582001,5.165861,-6.261940
1668004959925,1668004959927,2,-65.272202,77.582001,5.165861,-6.261940
1668004959937,1668004959939,2,-65.083199,77.585701,5.271241,-6.262014
1668004959948,1668004959950,2,-65.083199,77.585701,5.271241,-6.262014
1668004959960,1668004959962,2,-64.900703,77.589104,5.524750,-6.262246
1668004959968,1668004959970,2,-64.900703,77.589104,5.524750,-6.262246
1668004959980,1668004959982,2,-64.710098,77.592697,5.747605,-6.262593
1668004959991,1668004959993,2,-64.710098,77.592697,5.747605,-6.262593
1668004960003,1668004960005,2,-64.710098,77.592697,5.747605,-6.262593
1668004960015,1668004960017,2,-64.710098,77.592697,5.747605,-6.262593
1668004960026,1668004960028,2,-64.513901,77.596199,5.945472,-6.262940
1668004960034,1668004960036,2,-64.513901,77.596199,5.945472,-6.262940
1668004960045,1668004960047,2,-64.318398,77.599899,6.114499,-6.262940
1668004960057,1668004960059,2,-64.318398,77.599899,6.114499,-6.262940
1668004960069,1668004960071,2,-64.318398,77.599899,6.114499,-6.262940
1668004960077,1668004960079,2,-64.106102,77.603897,6.244426,-6.263181
1668004960089,1668004960091,2,-64.106102,77.603897,6.244426,-6.263181
1668004960101,1668004960103,2,-64.106102,77.603897,6.244426,-6.263181
1668004960113,1668004960115,2,-64.106102,77.603897,6.244426,-6.263181
1668004960124,1668004960126,2,-63.899601,77.607903,6.279864,-6.263514
1668004960136,1668004960138,2,-63.899601,77.607903,6.279864,-6.263514
1668004960144,1668004960146,2,-63.899601,77.607903,6.279864,-6.263514
1668004960156,1668004960158,2,-63.693901,77.611900,6.205252,-6.263596
1668004960168,1668004960170,2,-63.693901,77.611900,6.205252,-6.263596
1668004960176,1668004960178,2,-63.693901,77.611900,6.205252,-6.263596
1668004960188,1668004960190,2,-63.485001,77.615997,6.040463,-6.263657
1668004960200,1668004960202,2,-63.485001,77.615997,6.040463,-6.263657
1668004960212,1668004960214,2,-63.485001,77.615997,6.040463,-6.263657
1668004960220,1668004960222,2,-63.307201,77.619400,5.814951,-6.263657
1668004960232,1668004960234,2,-63.307201,77.619400,5.814951,-6.263657
1668004960244,1668004960246,2,-63.307201,77.619400,5.814951,-6.263657
1668004960256,1668004960258,2,-63.307201,77.619400,5.814951,-6.263657
1668004960264,1668004960266,2,-63.307201,77.619400,5.814951,-6.263657
1668004960276,1668004960278,2,-63.131599,77.621902,5.562241,-6.264534
1668004960288,1668004960290,2,-63.131599,77.621902,5.562241,-6.264534
1668004960300,1668004960302,2,-62.958199,77.622704,5.365478,-6.266768
1668004960308,1668004960310,2,-62.958199,77.622704,5.365478,-6.266768
1668004960320,1668004960322,2,-62.958199,77.622704,5.365478,-6.266768
1668004960332,1668004960334,2,-62.958199,77.622704,5.365478,-6.266768
1668004960344,1668004960346,2,-62.610298,77.624603,5.109282,-6.268750
1668004960356,1668004960358,2,-62.610298,77.624603,5.109282,-6.268750
1668004960364,1668004960366,2,-62.610298,77.624603,5.109282,-6.270047
1668004960376,1668004960378,2,-62.610298,77.624603,5.109282,-6.270047
1668004960388,1668004960390,2,-62.453400,77.626297,5.051125,-6.270387
1668004960400,1668004960402,2,-62.453400,77.626297,5.051125,-6.270387
1668004960408,1668004960410,2,-62.293900,77.628700,5.012477,-6.270038
1668004960419,1668004960421,2,-62.293900,77.628700,5.012477,-6.270038
1668004960434,1668004960435,1,-62.293900,77.628700,5.012477,-6.270038
1668004960441,1668004960443,2,-62.293900,77.628700,5.012477,-6.270038
1668004960453,1668004960455,2,-62.293900,77.628700,5.012477,-6.270038
1668004960465,1668004960467,2,-61.974201,77.633904,5.013443,-6.269203
1668004960477,1668004960479,2,-61.974201,77.633904,5.013443,-6.269203
1668004960485,1668004960487,2,-61.974201,77.633904,5.013443,-6.269203
1668004960497,1668004960499,2,-61.974201,77.633904,5.013443,-6.269203
1668004960509,1668004960511,2,-61.974201,77.633904,5.013443,-6.269203
1668004960521,1668004960523,2,-61.809502,77.636101,5.047004,-6.269203
1668004960529,1668004960531,2,-61.809502,77.636101,5.047004,-6.269203
1668004960541,1668004960543,2,-61.809502,77.636101,5.047004,-6.269203
1668004960553,1668004960555,2,-61.643700,77.638100,5.100533,-6.269583
1668004960565,1668004960567,2,-61.643700,77.638100,5.100533,-6.269583
1668004960576,1668004960578,2,-61.484402,77.639702,5.176445,-6.269583
1668004960584,1668004960586,2,-61.484402,77.639702,5.176445,-6.269583
1668004960596,1668004960598,2,-61.484402,77.639702,5.176445,-6.269583
1668004960608,1668004960610,2,-61.484402,77.639702,5.176445,-6.269583
1668004960616,1668004960618,2,-61.484402,77.639702,5.176445,-6.269583
1668004960628,1668004960630,2,-61.145500,77.642998,5.355123,-6.271032
1668004960640,1668004960642,2,-61.145500,77.642998,5.355123,-6.271032
1668004960652,1668004960654,2,-61.145500,77.642998,5.355123,-6.271032
1668004960660,1668004960662,2,-61.145500,77.642998,5.355123,-6.271032
1668004960672,1668004960674,2,-61.145500,77.642998,5.355123,-6.271032
1668004960684,1668004960686,2,-61.145500,77.642998,5.355123,-6.271032
1668004960696,1668004960698,2,-60.962502,77.644897,5.453021,-6.271285
1668004960708,1668004960710,2,-60.962502,77.644897,5.453021,-6.271285
1668004960716,1668004960718,2,-60.962502,77.644897,5.453021,-6.271285
1668004960728,1668004960730,2,-60.669300,77.648399,5.605317,-6.271330
1668004960740,1668004960742,2,-60.669300,77.648399,5.605317,-6.271330
1668004960752,1668004960754,2,-60.669300,77.648399,5.605317,-6.271330
1668004960760,1668004960762,2,-60.478100,77.650703,5.723756,-6.271330
1668004960772,1668004960774,2,-60.478100,77.650703,5.723756,-6.271330
1668004960784,1668004960786,2,-60.288700,77.653000,5.845721,-6.271200
1668004960792,1668004960794,2,-60.288700,77.653000,5.845721,-6.271200
1668004960804,1668004960806,2,-60.098202,77.655197,5.945732,-6.271200
1668004960816,1668004960818,2,-60.098202,77.655197,5.945732,-6.271200
1668004960828,1668004960830,2,-60.098202,77.655197,5.945732,-6.271200
1668004960840,1668004960842,2,-60.098202,77.655197,5.945732,-6.271295
1668004960848,1668004960850,2,-60.098202,77.655197,5.945732,-6.271295
1668004960860,1668004960862,2,-60.098202,77.655197,5.945732,-6.271295
1668004960872,1668004960874,2,-59.707600,77.659302,6.018207,-6.271528
1668004960880,1668004960882,2,-59.707600,77.659302,6.018207,-6.271528
1668004960892,1668004960894,2,-59.707600,77.659302,6.018207,-6.271528
1668004960904,1668004960906,2,-59.707600,77.659302,6.018207,-6.271528
1668004960916,1668004960918,2,-59.707600,77.659302,6.018207,-6.271528
1668004960928,1668004960930,2,-59.707600,77.659302,6.018207,-6.271528
1668004960936,1668004960938,2,-59.508999,77.661301,5.971820,-6.272094
1668004960948,1668004960950,2,-59.508999,77.661301,5.971820,-6.272094
1668004960960,1668004960962,2,-59.322300,77.663200,5.853709,-6.272289
1668004960972,1668004960974,2,-59.322300,77.663200,5.853709,-6.272289
1668004960980,1668004960982,2,-59.322300,77.663200,5.853709,-6.272289
1668004960992,1668004960994,2,-59.322300,77.663200,5.853709,-6.272289
1668004961004,1668004961006,2,-59.322300,77.663200,5.853709,-6.272289
1668004961016,1668004961018,2,-58.945702,77.667198,5.563788,-6.272393
1668004961027,1668004961029,2,-58.945702,77.667198,5.563788,-6.272393
1668004961035,1668004961037,2,-58.945702,77.667198,5.563788,-6.272393
1668004961047,1668004961049,2,-58.945702,77.667198,5.563788,-6.272393
1668004961059,1668004961061,2,-58.768398,77.669098,5.444727,-6.272377
1668004961067,1668004961069,2,-58.768398,77.669098,5.444727,-6.272377
1668004961079,1668004961081,2,-58.768398,77.669098,5.444727,-6.272377
1668004961091,1668004961093,2,-58.591801,77.671097,5.370403,-6.272377
1668004961103,1668004961105,2,-58.591801,77.671097,5.370403,-6.272377
1668004961111,1668004961113,2,-58.591801,77.671097,5.370403,-6.272377
1668004961123,1668004961125,2,-58.422699,77.672798,5.309848,-6.272465
1668004961135,1668004961137,2,-58.422699,77.672798,5.309848,-6.272465
1668004961147,1668004961149,2,-58.422699,77.672798,5.309848,-6.272465
1668004961159,1668004961161,2,-58.256500,77.674400,5.266646,-6.272465
1668004961167,1668004961169,2,-58.256500,77.674400,5.266646,-6.272465
1668004961179,1668004961181,2,-58.256500,77.674400,5.266646,-6.272465
1668004961191,1668004961193,2,-58.085999,77.675400,5.242567,-6.272634
1668004961203,1668004961205,2,-58.085999,77.675400,5.242567,-6.272634
1668004961211,1668004961213,2,-57.912399,77.675797,5.244709,-6.274616
1668004961223,1668004961225,2,-57.912399,77.675797,5.244709,-6.274616
1668004961235,1668004961237,2,-57.912399,77.675797,5.244709,-6.274616
1668004961243,1668004961245,2,-57.746700,77.676300,5.278543,-6.275473
1668004961255,1668004961257,2,-57.746700,77.676300,5.278543,-6.275473
1668004961267,1668004961269,2,-57.746700,77.676300,5.278543,-6.275473
1668004961279,1668004961281,2,-57.746700,77.676300,5.278543,-6.275473
1668004961291,1668004961293,2,-57.573399,77.677002,5.329667,-6.276001
1668004961302,1668004961304,2,-57.573399,77.677002,5.329667,-6.276001
1668004961310,1668004961312,2,-57.573399,77.677002,5.329667,-6.276001
1668004961322,1668004961324,2,-57.398300,77.678200,5.397187,-6.276001
1668004961334,1668004961336,2,-57.398300,77.678200,5.397187,-6.276001
1668004961346,1668004961348,2,-57.398300,77.678200,5.397187,-6.276001
1668004961354,1668004961356,2,-57.212101,77.679901,5.474034,-6.275724
1668004961366,1668004961368,2,-57.212101,77.679901,5.474034,-6.275724
1668004961378,1668004961380,2,-57.212101,77.679901,5.474034,-6.275724
1668004961390,1668004961392,2,-57.037800,77.681503,5.571763,-6.275724
1668004961398,1668004961400,2,-57.037800,77.681503,5.571763,-6.275724
1668004961409,1668004961411,2,-57.037800,77.681503,5.571763,-6.275724
1668004961421,1668004961423,2,-56.841702,77.683296,5.671155,-6.275222
1668004961433,1668004961435,2,-56.841702,77.683296,5.671155,-6.275222
1668004961445,1668004961447,2,-56.841702,77.683296,5.671155,-6.275222
1668004961453,1668004961455,2,-56.841702,77.683296,5.671155,-6.275222
1668004961465,1668004961467,2,-56.841702,77.683296,5.671155,-6.275222
1668004961477,1668004961479,2,-56.470100,77.685898,5.872321,-6.275229
1668004961489,1668004961491,2,-56.470100,77.685898,5.872321,-6.275527
1668004961497,1668004961499,2,-56.470100,77.685898,5.872321,-6.275527
1668004961509,1668004961511,2,-56.470100,77.685898,5.872321,-6.275527
1668004961521,1668004961523,2,-56.470100,77.685898,5.872321,-6.275527
1668004961533,1668004961535,2,-56.470100,77.685898,5.872321,-6.275527
1668004961541,1668004961543,2,-56.089802,77.688004,5.978856,-6.275861
1668004961553,1668004961555,2,-56.089802,77.688004,5.978856,-6.276195
1668004961565,1668004961567,2,-56.089802,77.688004,5.978856,-6.276195
1668004961577,1668004961579,2,-55.892502,77.689201,5.954863,-6.276195
1668004961585,1668004961587,2,-55.892502,77.689201,5.954863,-6.276195
1668004961597,1668004961599,2,-55.892502,77.689201,5.954863,-6.276195
1668004961609,1668004961611,2,-55.892502,77.689201,5.954863,-6.276195
1668004961617,1668004961619,2,-55.707401,77.690399,5.867315,-6.276526
1668004961629,1668004961631,2,-55.707401,77.690399,5.867315,-6.276526
1668004961640,1668004961642,2,-55.707401,77.690399,5.867315,-6.276526
1668004961652,1668004961654,2,-55.509499,77.691704,5.744274,-6.276526
1668004961664,1668004961666,2,-55.509499,77.691704,5.744274,-6.276526
1668004961676,1668004961678,2,-55.314899,77.693100,5.603504,-6.276491
1668004961684,1668004961686,2,-55.314899,77.693100,5.603504,-6.276491
1668004961696,1668004961698,2,-55.129200,77.694397,5.493181,-6.276491
1668004961708,1668004961710,2,-55.129200,77.694397,5.493181,-6.276491
1668004961720,1668004961722,2,-54.953201,77.695602,5.422715,-6.276446
1668004961728,1668004961730,2,-54.953201,77.695602,5.422715,-6.276446
1668004961740,1668004961742,2,-54.953201,77.695602,5.422715,-6.276446
1668004961752,1668004961754,2,-54.953201,77.695602,5.422715,-6.276446
1668004961764,1668004961766,2,-54.777599,77.696701,5.357701,-6.276544
1668004961772,1668004961774,2,-54.777599,77.696701,5.357701,-6.276544
1668004961784,1668004961786,2,-54.777599,77.696701,5.357701,-6.276544
1668004961796,1668004961798,2,-54.598099,77.697701,5.303254,-6.276544
1668004961808,1668004961810,2,-54.598099,77.697701,5.303254,-6.276544
1668004961816,1668004961818,2,-54.598099,77.697701,5.303254,-6.276544
1668004961828,1668004961830,2,-54.598099,77.697701,5.303254,-6.276726
1668004961840,1668004961842,2,-54.598099,77.697701,5.303254,-6.276726
1668004961852,1668004961854,2,-54.598099,77.697701,5.303254,-6.276726
1668004961860,1668004961862,2,-54.598099,77.697701,5.303254,-6.276726
1668004961872,1668004961874,2,-54.248001,77.699799,5.272953,-6.276866
1668004961884,1668004961886,2,-54.248001,77.699799,5.272953,-6.276866
1668004961892,1668004961894,2,-54.248001,77.699799,5.272953,-6.276866
1668004961904,1668004961906,2,-54.087898,77.700798,5.306645,-6.276913
1668004961916,1668004961918,2,-54.087898,77.700798,5.306645,-6.276913
1668004961928,1668004961930,2,-54.087898,77.700798,5.306645,-6.276913
1668004961940,1668004961942,2,-53.917500,77.701897,5.356457,-6.276961
1668004961948,1668004961950,2,-53.917500,77.701897,5.356457,-6.276961
1668004961960,1668004961962,2,-53.917500,77.701897,5.356457,-6.276961
1668004961972,1668004961974,2,-53.740101,77.703003,5.419653,-6.276980
1668004961984,1668004961986,2,-53.740101,77.703003,5.419653,-6.276980
1668004961992,1668004961994,2,-53.569698,77.704002,5.502142,-6.276942
1668004962004,1668004962006,2,-53.569698,77.704002,5.502142,-6.276942
1668004962016,1668004962018,2,-53.400600,77.705101,5.596896,-6.276942
1668004962028,1668004962030,2,-53.400600,77.705101,5.596896,-6.276942
1668004962036,1668004962038,2,-53.400600,77.705101,5.596896,-6.276942
1668004962048,1668004962050,2,-53.232300,77.706001,5.660689,-6.276980
1668004962060,1668004962062,2,-53.232300,77.706001,5.660689,-6.276980
1668004962072,1668004962074,2,-53.232300,77.706001,5.660689,-6.276616
1668004962080,1668004962082,2,-53.232300,77.706001,5.660689,-6.276616
1668004962092,1668004962094,2,-53.232300,77.706001,5.660689,-6.276616
1668004962104,1668004962106,2,-53.232300,77.706001,5.660689,-6.276616
1668004962112,1668004962114,2,-53.232300,77.706001,5.660689,-6.276616
1668004962124,1668004962126,2,-52.850498,77.707298,5.845656,-6.276616
1668004962136,1668004962138,2,-52.850498,77.707298,5.845656,-6.277019
1668004962148,1668004962150,2,-52.850498,77.707298,5.845656,-6.277019
1668004962160,1668004962162,2,-52.671600,77.707802,5.912840,-6.277575
1668004962168,1668004962170,2,-52.671600,77.707802,5.912840,-6.277575
1668004962180,1668004962182,2,-52.671600,77.707802,5.912840,-6.277575
1668004962192,1668004962194,2,-52.671600,77.707802,5.912840,-6.277575
1668004962203,1668004962204,1,-52.308300,77.709000,5.914361,-6.278832
1668004962214,1668004962216,2,-52.308300,77.709000,5.914361,-6.278832
1668004962226,1668004962228,2,-52.308300,77.709000,5.914361,-6.278832
1668004962234,1668004962236,2,-52.308300,77.709000,5.914361,-6.278832
1668004962246,1668004962248,2,-52.308300,77.709000,5.914361,-6.278943
1668004962258,1668004962260,2,-52.308300,77.709000,5.914361,-6.278943
1668004962266,1668004962268,2,-52.110001,77.709999,5.838532,-6.278859
1668004962278,1668004962280,2,-52.110001,77.709999,5.838532,-6.278859
1668004962290,1668004962292,2,-52.110001,77.709999,5.838532,-6.278859
1668004962302,1668004962304,2,-51.918800,77.711098,5.744969,-6.278618
1668004962314,1668004962316,2,-51.918800,77.711098,5.744969,-6.278618
1668004962325,1668004962327,2,-51.918800,77.711098,5.744969,-6.278618
1668004962335,1668004962337,2,-51.918800,77.711098,5.744969,-6.278618
1668004962347,1668004962349,2,-51.918800,77.711098,5.744969,-6.278618
1668004962354,1668004962356,2,-51.724701,77.712303,5.632216,-6.278364
1668004962369,1668004962371,2,-51.546001,77.713303,5.547627,-6.278364
1668004962377,1668004962379,2,-51.546001,77.713303,5.547627,-6.278364
1668004962389,1668004962391,2,-51.546001,77.713303,5.547627,-6.278364
1668004962401,1668004962403,2,-51.546001,77.713303,5.547627,-6.278364
1668004962412,1668004962414,2,-51.546001,77.713303,5.547627,-6.278364
1668004962424,1668004962426,2,-51.198601,77.714897,5.422718,-6.278266
1668004962435,1668004962437,2,-51.198601,77.714897,5.422718,-6.278266
1668004962443,1668004962445,2,-51.198601,77.714897,5.422718,-6.278266
1668004962455,1668004962457,2,-51.035999,77.715500,5.380438,-6.278541
1668004962467,1668004962469,2,-51.035999,77.715500,5.380438,-6.278541
1668004962475,1668004962477,2,-50.860199,77.716301,5.349511,-6.278541
1668004962487,1668004962489,2,-50.860199,77.716301,5.349511,-6.278541
1668004962499,1668004962501,2,-50.692001,77.717003,5.348781,-6.278670
1668004962510,1668004962512,2,-50.692001,77.717003,5.348781,-6.278670
1668004962522,1668004962524,2,-50.692001,77.717003,5.348781,-6.278670
1668004962530,1668004962532,2,-50.516201,77.717796,5.370272,-6.278724
1668004962542,1668004962544,2,-50.516201,77.717796,5.370272,-6.278724
1668004962554,1668004962556,2,-50.516201,77.717796,5.370272,-6.278737
1668004962566,1668004962568,2,-50.516201,77.717796,5.370272,-6.278737
1668004962577,1668004962579,2,-50.516201,77.717796,5.370272,-6.278737
1668004962585,1668004962587,2,-50.346802,77.718597,5.418029,-6.278710
1668004962600,1668004962602,2,-50.346802,77.718597,5.418029,-6.278710
1668004962608,1668004962610,2,-50.346802,77.718597,5.418029,-6.278710
1668004962619,1668004962621,2,-50.187302,77.719299,5.448463,-6.278158
1668004962630,1668004962632,2,-50.187302,77.719299,5.448463,-6.278158
1668004962642,1668004962644,2,-50.187302,77.719299,5.448463,-6.278158
1668004962654,1668004962656,2,-50.187302,77.719299,5.448463,-6.278158
1668004962666,1668004962668,2,-50.008801,77.720299,5.531926,-6.278158
1668004962674,1668004962676,2,-49.831501,77.721100,5.625268,-6.278218
1668004962686,1668004962688,2,-49.831501,77.721100,5.625268,-6.278218
1668004962698,1668004962700,2,-49.831501,77.721100,5.625268,-6.278218
1668004962706,1668004962708,2,-49.831501,77.721100,5.625268,-6.278218
1668004962718,1668004962720,2,-49.831501,77.721100,5.625268,-6.278218
1668004962730,1668004962732,2,-49.831501,77.721100,5.625268,-6.278218
1668004962742,1668004962744,2,-49.447899,77.722298,5.811960,-6.278724
1668004962754,1668004962756,2,-49.257599,77.722900,5.886565,-6.278724
1668004962762,1668004962764,2,-49.257599,77.722900,5.886565,-6.278724
1668004962774,1668004962776,2,-49.257599,77.722900,5.886565,-6.278724
1668004962785,1668004962787,2,-49.257599,77.722900,5.886565,-6.278724
1668004962797,1668004962799,2,-49.257599,77.722900,5.886565,-6.278724
1668004962805,1668004962807,2,-49.257599,77.722900,5.886565,-6.278724
1668004962817,1668004962819,2,-49.058102,77.723701,5.935212,-6.278957
1668004962829,1668004962831,2,-49.058102,77.723701,5.935212,-6.278957
1668004962841,1668004962843,2,-49.058102,77.723701,5.935212,-6.278957
1668004962853,1668004962855,2,-49.058102,77.723701,5.935212,-6.278957
1668004962861,1668004962863,2,-48.665600,77.725700,5.910467,-6.278957
1668004962872,1668004962874,2,-48.665600,77.725700,5.910467,-6.278957
1668004962884,1668004962886,2,-48.665600,77.725700,5.910467,-6.278957
1668004962896,1668004962898,2,-48.488300,77.726601,5.821597,-6.278502
1668004962908,1668004962910,2,-48.488300,77.726601,5.821597,-6.278502
1668004962916,1668004962918,2,-48.488300,77.726601,5.821597,-6.278502
1668004962928,1668004962930,2,-48.308102,77.727303,5.724810,-6.278566
1668004962940,1668004962942,2,-48.308102,77.727303,5.724810,-6.278566
1668004962952,1668004962954,2,-48.125999,77.727997,5.615935,-6.278566
1668004962960,1668004962962,2,-48.125999,77.727997,5.615935,-6.278566
1668004962972,1668004962974,2,-48.125999,77.727997,5.615935,-6.278566
1668004962984,1668004962986,2,-47.943001,77.728401,5.526680,-6.278750
1668004962992,1668004962994,2,-47.943001,77.728401,5.526680,-6.278750
1668004963004,1668004963006,2,-47.943001,77.728401,5.526680,-6.278750
1668004963016,1668004963018,2,-47.943001,77.728401,5.526680,-6.278750
1668004963028,1668004963030,2,-47.776798,77.728798,5.464209,-6.279325
1668004963040,1668004963042,2,-47.776798,77.728798,5.464209,-6.279325
1668004963048,1668004963050,2,-47.776798,77.728798,5.464209,-6.279325
1668004963060,1668004963062,2,-47.601002,77.729301,5.403486,-6.279451
1668004963071,1668004963073,2,-47.601002,77.729301,5.403486,-6.279451
1668004963083,1668004963085,2,-47.430401,77.729897,5.360701,-6.279451
1668004963095,1668004963097,2,-47.430401,77.729897,5.360701,-6.279451
1668004963103,1668004963105,2,-47.430401,77.729897,5.360701,-6.279451
1668004963115,1668004963117,2,-47.260799,77.730499,5.339782,-6.279467
1668004963126,1668004963128,2,-47.260799,77.730499,5.339782,-6.279467
1668004963138,1668004963140,2,-47.260799,77.730499,5.339782,-6.279467
1668004963150,1668004963152,2,-47.093201,77.731003,5.346682,-6.279499
